call_id,date,lob,experience,queue,frustration,state,state_frust
434.0,2019-01,United Income,NA,NA,3,OK,6
435.0,2019-01,Dealer,NA,NA,4,NY,4
436.0,2019-01,Dealer,NA,NA,3,MO,4
437.0,2019-01,Dealer,NA,NA,1,TX,5
438.0,2019-01,Dealer,NA,NA,3,NY,4
439.0,2019-01,Dealer,NA,NA,1,NC,4
440.0,2019-01,Dealer,NA,NA,2,OK,4
441.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-2,6,CA,4
442.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-4,3,TX,4
443.0,2019-01,Consumer Auto,NA,NA,2,CA,3
444.0,2019-01,Refinance,NA,NA,2,ME,4
445.0,2019-01,Servicing,Inside Sales,IS-DIG-5,6,IN,3
446.0,2019-01,Servicing,Manage My Leads,MML-CRS-3,4,MI,3
447.0,2019-01,Dealer,NA,NA,3,CA,6
448.0,2019-01,Servicing,Navigate My Account,NMA-REC-2,3,WA,6
449.0,2019-01,Consumer Auto,NA,NA,5,AR,4
450.0,2019-01,Servicing,Inside Sales,IS-ESC-2,2,NV,4
451.0,2019-01,Servicing,Fund My Deal,FMD-PW-5,4,OR,4
452.0,2019-01,Dealer,NA,NA,3,NY,5
453.0,2019-01,Consumer Auto,NA,NA,2,CA,4
454.0,2019-01,Dealer,NA,NA,3,TX,4
455.0,2019-01,Consumer Auto,NA,NA,3,NC,3
456.0,2019-01,Dealer,NA,NA,2,PA,3
457.0,2019-01,Servicing,Fund My Deal,FMD-COL-3,3,CO,5
458.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-2,3,IN,4
459.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-3,4,OR,6
460.0,2019-01,Servicing,Vehicle Resolution,VR-ENQ-3,6,KY,4
461.0,2019-01,Servicing,Vehicle Resolution,VR-ENQ-3,4,TX,3
462.0,2019-01,Consumer Auto,NA,NA,2,FL,3
463.0,2019-01,Servicing,Set Up My Loan,SML-PW-4,9,CA,3
464.0,2019-01,Dealer,NA,NA,2,DE,5
465.0,2019-01,Dealer,NA,NA,2,CA,6
466.0,2019-01,Consumer Auto,NA,NA,3,TX,4
467.0,2019-01,Servicing,Fund My Deal,FMD-ESC-5,2,PA,3
468.0,2019-01,Dealer,NA,NA,2,NJ,6
469.0,2019-01,Servicing,Manage My Leads,MML-COL-1,5,NY,4
470.0,2019-01,Consumer Auto,NA,NA,5,FL,4
471.0,2019-01,Servicing,Decision The Deal,DTD-COL-2,2,NC,3
472.0,2019-01,Servicing,Move On,MO-COL-2,5,CT,2
473.0,2019-01,Consumer Auto,NA,NA,1,MI,4
474.0,2019-01,Consumer Auto,NA,NA,5,MO,2
475.0,2019-01,Servicing,Decision The Deal,DTD-CRS-1,4,IL,6
476.0,2019-01,Servicing,Inside Sales,IS-ENQ-1,3,FL,5
477.0,2019-01,United Income,NA,NA,4,MO,2
478.0,2019-01,Consumer Auto,NA,NA,2,ND,4
479.0,2019-01,Refinance,NA,NA,1,FL,6
480.0,2019-01,Consumer Auto,NA,NA,2,MS,6
481.0,2019-01,Servicing,Decision The Deal,DTD-COL-2,3,MN,4
482.0,2019-01,Servicing,Close My Account,CMA-CRS-4,4,WI,3
483.0,2019-01,Consumer Auto,NA,NA,2,CO,4
484.0,2019-01,United Income,NA,NA,3,VA,4
485.0,2019-01,Consumer Auto,NA,NA,2,MA,3
486.0,2019-01,Dealer,NA,NA,2,FL,4
487.0,2019-01,Dealer,NA,NA,2,GA,2
488.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-4,4,CA,6
489.0,2019-01,United Income,NA,NA,4,OH,5
490.0,2019-01,Servicing,Move On,MO-CRS-2,3,UT,7
491.0,2019-01,Consumer Auto,NA,NA,3,NJ,7
492.0,2019-01,Servicing,Inside Sales,IS-CRS-3,4,NY,5
493.0,2019-01,Consumer Auto,NA,NA,3,KY,3
494.0,2019-01,Dealer,NA,NA,4,NY,6
495.0,2019-01,United Income,NA,NA,3,OR,4
496.0,2019-01,Servicing,Outside Sales,OS-REC-2,2,IL,6
497.0,2019-01,Dealer,NA,NA,2,CA,3
498.0,2019-01,Consumer Auto,NA,NA,2,CA,3
499.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-3,2,KY,4
500.0,2019-01,Consumer Auto,NA,NA,3,AZ,6
501.0,2019-01,Servicing,Vehicle Resolution,VR-REC-2,4,MN,4
502.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-1,4,CA,3
503.0,2019-01,Servicing,Help Me Catch Up,HMC-CRS-1,2,PA,5
504.0,2019-01,Servicing,Close My Account,CMA-COL-1,4,IL,6
505.0,2019-01,Dealer,NA,NA,3,VA,4
506.0,2019-01,Servicing,Set Up My Loan,SML-PW-2,8,NC,6
507.0,2019-01,Dealer,NA,NA,1,IA,6
508.0,2019-01,Servicing,Inside Sales,IS-PW-5,6,PA,6
509.0,2019-01,Refinance,NA,NA,3,NC,4
510.0,2019-01,Servicing,Decision The Deal,DTD-ESC-1,3,AZ,8
511.0,2019-01,Consumer Auto,NA,NA,2,MD,4
512.0,2019-01,Servicing,Decision The Deal,DTD-ESC-2,4,NY,6
513.0,2019-01,Servicing,Decision The Deal,DTD-CRS-1,3,NM,6
514.0,2019-01,Consumer Auto,NA,NA,3,MN,2
515.0,2019-01,Servicing,Outside Sales,OS-COL-3,5,VA,4
516.0,2019-01,United Income,NA,NA,1,IL,6
517.0,2019-01,Servicing,Inside Sales,IS-ESC-2,6,MI,3
518.0,2019-01,Dealer,NA,NA,2,AZ,6
519.0,2019-01,Consumer Auto,NA,NA,2,NY,6
520.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-3,4,GA,3
521.0,2019-01,Servicing,Decision The Deal,DTD-PW-2,3,TX,3
522.0,2019-01,Dealer,NA,NA,2,NH,2
523.0,2019-01,Dealer,NA,NA,3,NV,3
524.0,2019-01,Dealer,NA,NA,3,TX,3
525.0,2019-01,Dealer,NA,NA,2,FL,3
526.0,2019-01,Servicing,Manage My Leads,MML-COL-3,4,NY,5
527.0,2019-01,United Income,NA,NA,3,KY,3
528.0,2019-01,Dealer,NA,NA,3,FL,4
529.0,2019-01,Servicing,Inside Sales,IS-ENQ-3,4,MO,4
530.0,2019-01,Consumer Auto,NA,NA,2,CA,2
531.0,2019-01,Dealer,NA,NA,2,TN,4
532.0,2019-01,Servicing,Inside Sales,IS-REC-4,8,MO,4
533.0,2019-01,Consumer Auto,NA,NA,2,VA,3
534.0,2019-01,Servicing,Navigate My Account,NMA-ESC-1,6,TN,4
535.0,2019-01,United Income,NA,NA,2,VA,5
536.0,2019-01,Refinance,NA,NA,2,PA,5
537.0,2019-01,Servicing,Close My Account,CMA-REC-2,2,AZ,5
538.0,2019-01,Dealer,NA,NA,1,OH,4
539.0,2019-01,Consumer Auto,NA,NA,2,OK,3
540.0,2019-01,Servicing,Navigate My Account,NMA-COL-3,5,ME,4
541.0,2019-01,Refinance,NA,NA,3,AZ,5
542.0,2019-01,Dealer,NA,NA,2,IN,5
543.0,2019-01,Servicing,Close My Account,CMA-ESC-3,4,NJ,4
544.0,2019-01,Refinance,NA,NA,2,TX,6
545.0,2019-01,Servicing,Navigate My Account,NMA-COL-2,4,CO,6
546.0,2019-01,Dealer,NA,NA,5,NY,4
547.0,2019-01,Dealer,NA,NA,2,NJ,7
548.0,2019-01,Refinance,NA,NA,2,CA,4
549.0,2019-01,Dealer,NA,NA,2,MI,4
550.0,2019-01,United Income,NA,NA,2,SC,4
551.0,2019-01,Servicing,Move On,MO-COL-4,7,OK,2
552.0,2019-01,Refinance,NA,NA,1,PA,5
553.0,2019-01,Refinance,NA,NA,3,IN,3
554.0,2019-01,Consumer Auto,NA,NA,2,IN,4
555.0,2019-01,Dealer,NA,NA,4,NY,4
556.0,2019-01,Servicing,Vehicle Resolution,VR-PW-2,4,SD,3
557.0,2019-01,Refinance,NA,NA,3,DC,7
558.0,2019-01,Dealer,NA,NA,4,AZ,6
559.0,2019-01,Servicing,Inside Sales,IS-REC-1,3,FL,6
560.0,2019-01,Servicing,Set Up My Loan,SML-CRS-1,1,NY,4
561.0,2019-01,Servicing,Vehicle Resolution,VR-DIG-2,1,NY,4
562.0,2019-01,Servicing,Inside Sales,IS-ENQ-4,2,CO,5
563.0,2019-01,Servicing,Fund My Deal,FMD-ENQ-1,4,CA,4
564.0,2019-01,Consumer Auto,NA,NA,1,NC,6
565.0,2019-01,Servicing,Navigate My Account,NMA-COL-3,6,SC,4
566.0,2019-01,Dealer,NA,NA,2,TX,4
567.0,2019-01,Consumer Auto,NA,NA,2,OK,5
568.0,2019-01,Servicing,Inside Sales,IS-COL-4,4,MN,6
569.0,2019-01,Servicing,Vehicle Resolution,VR-REC-3,3,TX,4
570.0,2019-01,Servicing,Move On,MO-CRS-4,3,PA,4
571.0,2019-01,Servicing,Inside Sales,IS-REC-1,2,CA,4
572.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-3,2,TX,4
573.0,2019-01,Refinance,NA,NA,2,IL,7
574.0,2019-01,Dealer,NA,NA,2,CA,2
575.0,2019-01,Consumer Auto,NA,NA,2,WA,6
576.0,2019-01,Consumer Auto,NA,NA,3,LA,5
577.0,2019-01,United Income,NA,NA,3,VT,4
578.0,2019-01,Servicing,Decision The Deal,DTD-CRS-2,2,OR,4
579.0,2019-01,Servicing,Inside Sales,IS-DIG-4,1,MI,2
580.0,2019-01,Servicing,Help Me Catch Up,HMC-PW-4,6,NC,6
581.0,2019-01,Consumer Auto,NA,NA,1,NY,4
582.0,2019-01,Consumer Auto,NA,NA,2,TX,4
583.0,2019-01,Servicing,Navigate My Account,NMA-CRS-3,7,FL,4
584.0,2019-01,Dealer,NA,NA,2,WA,7
585.0,2019-01,Servicing,Manage My Leads,MML-PW-1,5,PA,4
586.0,2019-01,Consumer Auto,NA,NA,5,NC,4
587.0,2019-01,Dealer,NA,NA,2,PA,7
588.0,2019-01,Servicing,Close My Account,CMA-ENQ-3,4,NY,3
589.0,2019-01,Refinance,NA,NA,2,IN,4
590.0,2019-01,Dealer,NA,NA,2,PA,4
591.0,2019-01,Servicing,Keep Me In My Car,KMIC-ESC-2,9,MD,4
592.0,2019-01,Dealer,NA,NA,3,CA,3
593.0,2019-01,Servicing,Outside Sales,OS-DIG-3,3,FL,5
594.0,2019-01,Servicing,Help Me Catch Up,HMC-ESC-1,6,NC,4
595.0,2019-01,Consumer Auto,NA,NA,2,FL,4
596.0,2019-01,Servicing,Help Me Catch Up,HMC-COL-2,2,GA,4
597.0,2019-01,Consumer Auto,NA,NA,2,WV,5
598.0,2019-01,Servicing,Inside Sales,IS-ENQ-2,2,MI,4
599.0,2019-01,Dealer,NA,NA,2,MA,3
600.0,2019-01,Servicing,Decision The Deal,DTD-REC-2,9,MD,3
601.0,2019-01,Dealer,NA,NA,4,CA,3
602.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-1,3,TX,2
603.0,2019-01,Servicing,Set Up My Loan,SML-COL-3,3,SC,4
604.0,2019-01,Refinance,NA,NA,1,TX,3
605.0,2019-01,Servicing,Close My Account,CMA-ENQ-3,4,IA,3
606.0,2019-01,Dealer,NA,NA,3,NC,3
607.0,2019-01,Servicing,Manage My Leads,MML-PW-3,4,PA,4
608.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-5,2,IL,5
609.0,2019-01,Refinance,NA,NA,2,TX,4
610.0,2019-01,Servicing,Set Up My Loan,SML-CRS-1,1,HI,4
611.0,2019-01,Consumer Auto,NA,NA,5,VA,6
612.0,2019-01,United Income,NA,NA,2,TX,3
613.0,2019-01,Consumer Auto,NA,NA,2,GA,5
614.0,2019-01,Servicing,Inside Sales,IS-PW-4,8,IN,4
615.0,2019-01,Dealer,NA,NA,2,IN,2
616.0,2019-01,Dealer,NA,NA,3,NE,3
617.0,2019-01,Consumer Auto,NA,NA,4,PA,4
618.0,2019-01,Refinance,NA,NA,2,CA,3
619.0,2019-01,Dealer,NA,NA,3,VA,5
620.0,2019-01,Servicing,Set Up My Loan,SML-CRS-3,8,OK,4
621.0,2019-01,Dealer,NA,NA,3,FL,4
622.0,2019-01,Dealer,NA,NA,2,NY,4
623.0,2019-01,Dealer,NA,NA,2,CT,4
624.0,2019-01,Servicing,Set Up My Loan,SML-ENQ-4,2,AK,7
625.0,2019-01,Servicing,Inside Sales,IS-ENQ-3,4,TX,2
626.0,2019-01,Refinance,NA,NA,2,NY,3
627.0,2019-01,Servicing,Help Me Catch Up,HMC-ESC-1,3,MS,7
628.0,2019-01,Dealer,NA,NA,2,FL,4
629.0,2019-01,Consumer Auto,NA,NA,3,MI,4
630.0,2019-01,Consumer Auto,NA,NA,2,VA,3
631.0,2019-01,Consumer Auto,NA,NA,3,VA,4
632.0,2019-01,Servicing,Close My Account,CMA-REC-4,2,CA,6
633.0,2019-01,Consumer Auto,NA,NA,2,VA,4
634.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-2,6,AL,6
635.0,2019-01,Servicing,Set Up My Loan,SML-COL-3,3,IL,5
636.0,2019-01,Servicing,Keep Me In My Car,KMIC-REC-3,4,MD,3
637.0,2019-01,Refinance,NA,NA,4,NV,4
638.0,2019-01,Consumer Auto,NA,NA,3,NY,5
639.0,2019-01,Dealer,NA,NA,1,CO,7
640.0,2019-01,Servicing,Navigate My Account,NMA-REC-2,2,IL,7
641.0,2019-01,Dealer,NA,NA,1,IL,7
642.0,2019-01,Servicing,Decision The Deal,DTD-PW-1,5,TX,4
643.0,2019-01,United Income,NA,NA,3,UT,7
644.0,2019-01,Servicing,Navigate My Account,NMA-CRS-3,6,TX,3
645.0,2019-01,Servicing,Fund My Deal,FMD-DIG-3,5,IL,5
646.0,2019-01,Servicing,Move On,MO-COL-3,3,OH,6
647.0,2019-01,Dealer,NA,NA,2,MA,4
648.0,2019-01,Refinance,NA,NA,4,WA,6
649.0,2019-01,Servicing,Navigate My Account,NMA-PW-2,5,SC,4
650.0,2019-01,Servicing,Navigate My Account,NMA-ESC-1,8,OH,7
651.0,2019-01,Servicing,Fund My Deal,FMD-ENQ-5,4,WV,7
652.0,2019-01,Consumer Auto,NA,NA,2,KY,3
653.0,2019-01,Servicing,Manage My Leads,MML-PW-3,1,PA,3
654.0,2019-01,United Income,NA,NA,2,DE,4
655.0,2019-01,Servicing,Fund My Deal,FMD-REC-3,6,TX,3
656.0,2019-01,Dealer,NA,NA,2,OH,5
657.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-3,2,CA,6
658.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-5,4,FL,4
659.0,2019-01,United Income,NA,NA,3,TX,4
660.0,2019-01,Dealer,NA,NA,4,LA,7
661.0,2019-01,Consumer Auto,NA,NA,2,NV,5
662.0,2019-01,Servicing,Move On,MO-CRS-2,3,MA,4
663.0,2019-01,United Income,NA,NA,2,VA,4
664.0,2019-01,Dealer,NA,NA,1,CO,4
665.0,2019-01,United Income,NA,NA,2,UT,5
666.0,2019-01,Servicing,Move On,MO-COL-3,3,WA,5
667.0,2019-01,Servicing,Decision The Deal,DTD-DIG-2,5,VA,2
668.0,2019-01,Servicing,Help Me Catch Up,HMC-COL-4,4,NY,3
669.0,2019-01,United Income,NA,NA,2,CA,3
670.0,2019-01,Servicing,Help Me Catch Up,HMC-COL-1,9,MA,4
671.0,2019-01,Servicing,Decision The Deal,DTD-CRS-1,7,MO,4
672.0,2019-01,Servicing,Inside Sales,IS-REC-4,8,TX,7
673.0,2019-01,Consumer Auto,NA,NA,2,MN,3
674.0,2019-01,Servicing,Navigate My Account,NMA-REC-2,2,OH,7
675.0,2019-01,Servicing,Decision The Deal,DTD-PW-2,3,MI,6
676.0,2019-01,Refinance,NA,NA,2,AZ,5
677.0,2019-01,Consumer Auto,NA,NA,2,AL,3
678.0,2019-01,Servicing,Inside Sales,IS-COL-5,2,TX,5
679.0,2019-01,Consumer Auto,NA,NA,3,CA,3
680.0,2019-01,Dealer,NA,NA,2,KY,2
681.0,2019-01,Dealer,NA,NA,2,TX,4
682.0,2019-01,Servicing,Keep Me In My Car,KMIC-ESC-3,2,FL,4
683.0,2019-01,Dealer,NA,NA,3,TX,4
684.0,2019-01,Consumer Auto,NA,NA,2,FL,4
685.0,2019-01,Dealer,NA,NA,2,OH,6
686.0,2019-01,Servicing,Fund My Deal,FMD-COL-4,2,CA,4
687.0,2019-01,Dealer,NA,NA,2,CA,4
688.0,2019-01,Dealer,NA,NA,5,MN,3
689.0,2019-01,Dealer,NA,NA,3,MI,3
690.0,2019-01,Servicing,Set Up My Loan,SML-ESC-1,4,NY,5
691.0,2019-01,Servicing,Decision The Deal,DTD-REC-2,6,FL,3
692.0,2019-01,Servicing,Inside Sales,IS-ENQ-2,2,CO,6
693.0,2019-01,Servicing,Set Up My Loan,SML-COL-3,6,WA,6
694.0,2019-01,Servicing,Inside Sales,IS-CRS-3,4,SC,2
695.0,2019-01,Servicing,Vehicle Resolution,VR-DIG-2,4,NJ,4
696.0,2019-01,Consumer Auto,NA,NA,2,PA,4
697.0,2019-01,Servicing,Fund My Deal,FMD-ESC-2,6,GA,4
698.0,2019-01,Dealer,NA,NA,3,NY,4
699.0,2019-01,Consumer Auto,NA,NA,5,AZ,5
700.0,2019-01,Servicing,Decision The Deal,DTD-REC-1,4,NE,4
701.0,2019-01,Servicing,Decision The Deal,DTD-REC-2,9,FL,4
702.0,2019-01,Consumer Auto,NA,NA,1,VT,4
703.0,2019-01,Servicing,Navigate My Account,NMA-ESC-1,7,OK,4
704.0,2019-01,Servicing,Decision The Deal,DTD-REC-2,9,CA,3
705.0,2019-01,Servicing,Move On,MO-CRS-1,4,OH,6
706.0,2019-01,Refinance,NA,NA,4,MA,3
707.0,2019-01,Consumer Auto,NA,NA,2,NE,5
708.0,2019-01,Servicing,Set Up My Loan,SML-DIG-2,2,KS,4
709.0,2019-01,Servicing,Navigate My Account,NMA-REC-1,2,CA,2
710.0,2019-01,Dealer,NA,NA,2,IL,4
711.0,2019-01,Dealer,NA,NA,5,UT,5
712.0,2019-01,Dealer,NA,NA,2,NV,5
713.0,2019-01,Dealer,NA,NA,1,FL,5
714.0,2019-01,Dealer,NA,NA,3,VA,2
715.0,2019-01,Dealer,NA,NA,3,DE,4
716.0,2019-01,Servicing,Fund My Deal,FMD-ENQ-4,6,SC,4
717.0,2019-01,Servicing,Navigate My Account,NMA-DIG-2,5,TX,4
718.0,2019-01,Servicing,Keep Me In My Car,KMIC-ESC-3,2,IN,2
719.0,2019-01,Consumer Auto,NA,NA,2,FL,3
720.0,2019-01,Dealer,NA,NA,3,WI,3
721.0,2019-01,Dealer,NA,NA,3,VA,4
722.0,2019-01,Dealer,NA,NA,2,KS,3
723.0,2019-01,Servicing,Close My Account,CMA-ESC-3,6,AL,4
724.0,2019-01,Servicing,Outside Sales,OS-REC-2,2,OH,5
725.0,2019-01,Dealer,NA,NA,2,IN,3
726.0,2019-01,Servicing,Inside Sales,IS-ENQ-3,5,MD,4
727.0,2019-01,Servicing,Decision The Deal,DTD-REC-1,2,DC,6
728.0,2019-01,Servicing,Fund My Deal,FMD-ESC-3,4,OR,2
729.0,2019-01,Consumer Auto,NA,NA,1,OR,4
730.0,2019-01,Servicing,Decision The Deal,DTD-CRS-1,4,CA,4
731.0,2019-01,Dealer,NA,NA,2,TN,4
732.0,2019-01,Consumer Auto,NA,NA,3,IA,4
733.0,2019-01,Servicing,Fund My Deal,FMD-ESC-2,4,TX,2
734.0,2019-01,Dealer,NA,NA,2,NC,6
735.0,2019-01,Servicing,Outside Sales,OS-ENQ-3,5,IL,7
736.0,2019-01,Servicing,Set Up My Loan,SML-PW-1,2,MN,4
737.0,2019-01,Consumer Auto,NA,NA,2,OH,5
738.0,2019-01,Servicing,Decision The Deal,DTD-REC-2,8,NV,4
739.0,2019-01,Refinance,NA,NA,3,WA,6
740.0,2019-01,Consumer Auto,NA,NA,3,FL,6
741.0,2019-01,United Income,NA,NA,1,OR,4
742.0,2019-01,United Income,NA,NA,2,NC,4
743.0,2019-01,Dealer,NA,NA,2,FL,6
744.0,2019-01,Servicing,Fund My Deal,FMD-COL-3,3,WA,6
745.0,2019-01,Dealer,NA,NA,4,CA,4
746.0,2019-01,Consumer Auto,NA,NA,3,NJ,2
747.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-3,2,FL,7
748.0,2019-01,Servicing,Navigate My Account,NMA-DIG-2,6,MT,6
749.0,2019-01,Dealer,NA,NA,1,KS,4
750.0,2019-01,Dealer,NA,NA,5,PA,4
751.0,2019-01,Dealer,NA,NA,5,MA,2
752.0,2019-01,Consumer Auto,NA,NA,3,AZ,5
753.0,2019-01,Servicing,Help Me Catch Up,HMC-PW-4,8,NY,4
754.0,2019-01,Consumer Auto,NA,NA,4,GA,4
755.0,2019-01,Dealer,NA,NA,2,FL,6
756.0,2019-01,Servicing,Fund My Deal,FMD-ENQ-5,2,IL,6
757.0,2019-01,Servicing,Help Me Catch Up,HMC-DIG-1,5,LA,7
758.0,2019-01,Dealer,NA,NA,2,NY,3
759.0,2019-01,Dealer,NA,NA,2,CA,4
760.0,2019-01,Servicing,Fund My Deal,FMD-ESC-5,3,AR,5
761.0,2019-01,Servicing,Outside Sales,OS-COL-1,2,TN,3
762.0,2019-01,Dealer,NA,NA,5,NM,7
763.0,2019-01,Dealer,NA,NA,3,CA,2
764.0,2019-01,Servicing,Inside Sales,IS-COL-3,3,ME,4
765.0,2019-01,Dealer,NA,NA,4,AZ,5
766.0,2019-01,Servicing,Set Up My Loan,SML-ESC-1,4,OR,3
767.0,2019-01,Dealer,NA,NA,2,TX,5
768.0,2019-01,Dealer,NA,NA,2,NE,3
769.0,2019-01,Dealer,NA,NA,2,AL,3
770.0,2019-01,Consumer Auto,NA,NA,3,NY,2
771.0,2019-01,Dealer,NA,NA,2,NE,2
772.0,2019-01,Servicing,Move On,MO-COL-1,3,TX,4
773.0,2019-01,Servicing,Fund My Deal,FMD-COL-4,3,WI,3
774.0,2019-01,Servicing,Navigate My Account,NMA-CRS-1,4,LA,6
775.0,2019-01,Consumer Auto,NA,NA,2,TN,4
776.0,2019-01,Servicing,Set Up My Loan,SML-CRS-3,6,CA,2
777.0,2019-01,Refinance,NA,NA,2,WI,4
778.0,2019-01,Refinance,NA,NA,2,TX,4
779.0,2019-01,Servicing,Help Me Catch Up,HMC-CRS-4,3,WA,4
780.0,2019-01,Dealer,NA,NA,5,CA,4
781.0,2019-01,United Income,NA,NA,2,NY,4
782.0,2019-01,Consumer Auto,NA,NA,3,DE,3
783.0,2019-01,Consumer Auto,NA,NA,3,FL,2
784.0,2019-01,Servicing,Manage My Leads,MML-DIG-3,4,IL,5
785.0,2019-01,United Income,NA,NA,5,FL,4
786.0,2019-01,Consumer Auto,NA,NA,3,AR,4
787.0,2019-01,Consumer Auto,NA,NA,2,MD,4
788.0,2019-01,United Income,NA,NA,2,TN,4
789.0,2019-01,Consumer Auto,NA,NA,2,AL,4
790.0,2019-01,Dealer,NA,NA,2,PA,4
791.0,2019-01,Dealer,NA,NA,1,MS,8
792.0,2019-01,Dealer,NA,NA,2,TX,4
793.0,2019-01,Servicing,Manage My Leads,MML-PW-2,4,PA,4
794.0,2019-01,Servicing,Move On,MO-COL-4,6,OH,4
795.0,2019-01,Servicing,Navigate My Account,NMA-COL-3,7,NY,4
796.0,2019-01,United Income,NA,NA,2,CA,2
797.0,2019-01,Dealer,NA,NA,1,MN,4
798.0,2019-01,Servicing,Inside Sales,IS-CRS-1,5,FL,5
799.0,2019-01,United Income,NA,NA,2,NV,6
800.0,2019-01,Dealer,NA,NA,3,WA,7
801.0,2019-01,Consumer Auto,NA,NA,2,IN,5
802.0,2019-01,Servicing,Inside Sales,IS-CRS-2,1,TX,4
803.0,2019-01,Servicing,Close My Account,CMA-ESC-3,4,TX,7
804.0,2019-01,Dealer,NA,NA,3,NY,2
805.0,2019-01,Consumer Auto,NA,NA,3,NC,3
806.0,2019-01,United Income,NA,NA,2,AZ,6
807.0,2019-01,Dealer,NA,NA,1,TN,2
808.0,2019-01,Dealer,NA,NA,3,NY,3
809.0,2019-01,Dealer,NA,NA,1,KS,5
810.0,2019-01,Dealer,NA,NA,2,CA,2
811.0,2019-01,Dealer,NA,NA,3,MA,6
812.0,2019-01,United Income,NA,NA,1,MO,4
813.0,2019-01,Consumer Auto,NA,NA,2,IA,4
814.0,2019-01,Servicing,Close My Account,CMA-ESC-3,2,IL,5
815.0,2019-01,Servicing,Vehicle Resolution,VR-ENQ-1,4,FL,5
816.0,2019-01,Servicing,Inside Sales,IS-DIG-5,5,FL,2
817.0,2019-01,Servicing,Close My Account,CMA-ESC-4,4,FL,3
818.0,2019-01,Dealer,NA,NA,2,CA,4
819.0,2019-01,Refinance,NA,NA,3,VA,4
820.0,2019-01,Dealer,NA,NA,3,TN,4
821.0,2019-01,Servicing,Vehicle Resolution,VR-CRS-3,3,CA,4
822.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-2,4,IL,6
823.0,2019-01,Servicing,Help Me Catch Up,HMC-COL-2,3,PA,4
824.0,2019-01,Servicing,Fund My Deal,FMD-ENQ-4,4,IL,6
825.0,2019-01,Consumer Auto,NA,NA,2,ME,4
826.0,2019-01,Dealer,NA,NA,3,NC,4
827.0,2019-01,Servicing,Set Up My Loan,SML-REC-4,5,TX,4
828.0,2019-01,Consumer Auto,NA,NA,1,MN,2
829.0,2019-01,Servicing,Navigate My Account,NMA-ENQ-3,2,PA,2
830.0,2019-01,Refinance,NA,NA,2,WV,7
831.0,2019-01,Servicing,Set Up My Loan,SML-CRS-3,9,NY,4
832.0,2019-01,Refinance,NA,NA,1,FL,3
833.0,2019-01,Servicing,Help Me Catch Up,HMC-CRS-3,4,TX,4
834.0,2019-01,Refinance,NA,NA,3,VA,4
835.0,2019-01,Dealer,NA,NA,1,CA,2
836.0,2019-01,Servicing,Navigate My Account,NMA-REC-2,2,NC,6
837.0,2019-01,Dealer,NA,NA,2,CA,3
838.0,2019-01,Servicing,Decision The Deal,DTD-DIG-1,4,FL,4
839.0,2019-01,Servicing,Set Up My Loan,SML-REC-1,7,TX,7
840.0,2019-01,Dealer,NA,NA,4,CT,3
841.0,2019-01,Servicing,Inside Sales,IS-CRS-3,4,FL,7
842.0,2019-01,Consumer Auto,NA,NA,2,AL,2
843.0,2019-01,Servicing,Set Up My Loan,SML-REC-1,5,IL,6
844.0,2019-01,Dealer,NA,NA,2,TN,4
845.0,2019-01,Dealer,NA,NA,3,AL,7
846.0,2019-01,Servicing,Navigate My Account,NMA-REC-1,2,VA,4
847.0,2019-01,United Income,NA,NA,4,CA,3
848.0,2019-01,Servicing,Vehicle Resolution,VR-COL-4,3,NY,5
849.0,2019-01,Consumer Auto,NA,NA,2,MD,4
850.0,2019-01,Consumer Auto,NA,NA,1,CA,6
851.0,2019-01,Servicing,Keep Me In My Car,KMIC-REC-2,4,AZ,5
852.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-5,1,NY,3
853.0,2019-01,Consumer Auto,NA,NA,2,TX,5
854.0,2019-01,Dealer,NA,NA,2,NM,5
855.0,2019-01,Dealer,NA,NA,2,IL,6
856.0,2019-01,Dealer,NA,NA,3,GA,4
857.0,2019-01,Servicing,Help Me Catch Up,HMC-ENQ-4,5,WA,7
858.0,2019-01,Consumer Auto,NA,NA,2,MD,5
859.0,2019-01,Servicing,Close My Account,CMA-ESC-3,4,IN,4
860.0,2019-01,Servicing,Close My Account,CMA-ENQ-2,3,MO,3
861.0,2019-01,Servicing,Decision The Deal,DTD-DIG-2,4,TX,5
862.0,2019-01,Servicing,Decision The Deal,DTD-CRS-1,7,UT,4
863.0,2019-01,Refinance,NA,NA,3,NC,4
864.0,2019-01,Dealer,NA,NA,2,NY,4
